index,value_mv
4129,204798.970890
4130,204798.965073
4131,204798.960543
4132,204798.959160
4133,204798.956823
4134,204798.957062
4135,204798.958921
4136,204798.962641
4137,204798.964453
4138,204798.969936
4139,204798.969698
4140,204798.965978
4141,204798.962259
4142,204798.960256
4143,204798.958492
4144,204798.957729
4145,204798.959112
4146,204798.961592
4147,204798.963976
4148,204798.968887
4149,204798.968506
4150,204798.965359
4151,204798.962450
4152,204798.959112
4153,204798.956823
4154,204798.957395
4155,204798.959303
4156,204798.961782
4157,204798.964405
4158,204798.968410
4159,204798.968935
4160,204798.964834
4161,204798.959923
4162,204798.958301
4163,204798.956299
4164,204798.957300
4165,204798.959017
4166,204798.961258
4167,204798.963737
4168,204798.969555
4169,204798.969602
4170,204798.966455
4171,204798.966980
4172,204798.967361
4173,204798.965025
4174,204798.964834
4175,204798.967647
4176,204798.975754
4177,204798.980760
4178,204798.985243
4179,204798.984814
4180,204798.980665
4181,204798.976755
4182,204798.974800
4183,204798.973560
4184,204798.974419
4185,204798.976850
4186,204798.983526
4187,204798.988390
4188,204798.992109
4189,204798.992300
4190,204798.988914
4191,204798.984814
4192,204798.983097
4193,204798.980331
4194,204798.980808
4195,204798.982906
4196,204798.984861
4197,204798.992681
4198,204799.000931
4199,204799.001837
4200,204798.997116
4201,204798.991918
4202,204798.991203
4203,204798.990202
4204,204798.988867
4205,204798.990869
4206,204798.994017
4207,204798.994636
4208,204799.000597
4209,204798.997831
4210,204798.989344
4211,204798.984766
4212,204798.983049
4213,204798.981523
4214,204798.976040
4215,204798.975372
4216,204798.977613
4217,204798.979950
4218,204798.985910
4219,204798.982477
4220,204798.973703
4221,204798.968172
4222,204798.966932
4223,204798.964834
4224,204798.960638
4225,204798.958826
4226,204798.962450
4227,204798.963594
4228,204798.968506
4229,204798.969841
4230,204798.965740
4231,204798.961305
4232,204798.959970
4233,204798.957872
4234,204798.957634
4235,204798.958635
4236,204798.961210
4237,204798.963022
4238,204798.967743
4239,204798.969602
4240,204798.964691
4241,204798.959875
4242,204798.959684
4243,204798.957395
4244,204798.956346
4245,204798.960256
4246,204798.962736
4247,204798.961353
4248,204798.962498
4249,204798.963213
4250,204798.958778
4251,204798.956680
4252,204798.959827
4253,204798.959160
4254,204798.964691
4255,204798.978424
4256,204798.989487
4257,204798.999262
4258,204799.018955
4259,204799.040413
4260,204799.055815
4261,204799.071169
4262,204799.089384
4263,204799.113464
4264,204799.142647
4265,204799.173069
4266,204799.201012
4267,204799.224090
4268,204799.241114
4269,204799.246120
4270,204799.240827
4271,204799.230671
4272,204799.207163
4273,204799.177360
4274,204799.147129
4275,204799.109125
4276,204799.072313
4277,204799.034452
4278,204798.999882
4279,204798.964691
4280,204798.928499
4281,204798.892307
4282,204798.866224
4283,204798.847866
4284,204798.835564
4285,204798.833704
4286,204798.835373
4287,204798.840237
4288,204798.852968
4289,204798.865986
4290,204798.878193
4291,204798.885631
4292,204798.895216
4293,204798.903990
4294,204798.911285
4295,204798.925352
4296,204798.937893
4297,204798.943138
4298,204798.953152
4299,204798.957300
4300,204798.957682
4301,204798.953485
4302,204798.950958
4303,204798.949528
4304,204798.949814
4305,204798.955631
4306,204798.961782
4307,204798.964167
4308,204798.969650
4309,204798.970222
4310,204798.964739
4311,204798.960447
4312,204798.959637
4313,204798.960686
4314,204798.966503
4315,204798.969126
4316,204798.969602
4317,204798.971796
4318,204798.977804
4319,204798.982382
4320,204798.981714
4321,204798.977947
4322,204798.975611
4323,204798.974848
4324,204798.973656
4325,204798.975325
4326,204798.976374
4327,204798.978424
4328,204798.984194
4329,204798.985672
4330,204798.980188
4331,204798.979854
4332,204798.983621
4333,204798.981523
4334,204798.980999
4335,204798.983383
4336,204798.984957
4337,204798.987627
4338,204798.993063
4339,204798.993540
4340,204798.988485
4341,204798.984623
4342,204798.983288
4343,204798.982096
4344,204798.981476
4345,204798.986626
4346,204798.993778
4347,204798.993921
4348,204798.993635
4349,204798.993111
4350,204798.991060
4351,204798.991489
4352,204798.989916
4353,204798.988533
4354,204798.988962
4355,204798.991012
4356,204798.995781
4357,204799.002361
4358,204799.009418
4359,204799.010324
4360,204799.005794
4361,204799.001598
4362,204799.001646
4363,204799.004030
4364,204799.003649
4365,204799.007225
4366,204799.010992
4367,204799.011707
4368,204799.016285
4369,204799.020624
4370,204799.019861
4371,204799.016333
4372,204799.014664
4373,204799.013328
4374,204799.012375
4375,204799.015331
4376,204799.016809
4377,204799.018383
4378,204799.025011
4379,204799.025440
4380,204799.021339
4381,204799.017477
4382,204799.014997
4383,204799.013138
4384,204799.012709
4385,204799.014950
4386,204799.017811
4387,204799.019241
4388,204799.022627
4389,204799.024439
4390,204799.021912
4391,204799.016905
4392,204799.015474
4393,204799.013471
4394,204799.011850
4395,204799.015427
4396,204799.013901
4397,204799.008846
4398,204799.009943
4399,204799.010515
4400,204799.004888
4401,204799.001980
4402,204798.997974
4403,204798.990679
4404,204798.988581
4405,204798.992824
4406,204798.993873
4407,204798.993826
4408,204798.995304
4409,204798.994255
4410,204798.990059
4411,204798.982954
4412,204798.976326
4413,204798.973894
4414,204798.973131
4415,204798.972988
4416,204798.970270
4417,204798.969030
4418,204798.969555
4419,204798.970604
4420,204798.966169
4421,204798.962784
4422,204798.961449
4423,204798.957920
4424,204798.956346
4425,204798.959637
4426,204798.962450
4427,204798.964929
4428,204798.969602
4429,204798.969459
4430,204798.965359
4431,204798.961544
4432,204798.958969
4433,204798.956919
4434,204798.957395
4435,204798.959684
4436,204798.961067
4437,204798.963070
4438,204798.969412
4439,204798.970318
4440,204798.965406
4441,204798.961782
4442,204798.959780
4443,204798.958826
4444,204798.957300
4445,204798.958731
4446,204798.962116
4447,204798.964548
4448,204798.969221
4449,204798.969364
4450,204798.966360
4451,204798.963451
4452,204798.961019
4453,204798.958015
4454,204798.957872
4455,204798.961305
4456,204798.962545
4457,204798.965788
4458,204798.969984
4459,204798.971033
4460,204798.966169
4461,204798.961973
4462,204798.959780
4463,204798.958921
4464,204798.957825
4465,204798.959827
4466,204798.962021
4467,204798.964929
4468,204798.969698
4469,204798.971128
4470,204798.965168
4471,204798.960781
4472,204798.958540
4473,204798.958588
4474,204798.957586
4475,204798.959970
4476,204798.961496
4477,204798.964453
4478,204798.969126
4479,204798.970795
4480,204798.965502
4481,204798.962307
4482,204798.961019
4483,204798.958683
4484,204798.957538
4485,204798.960352
4486,204798.963356
4487,204798.964548
4488,204798.969841
4489,204798.970842
4490,204798.965740
4491,204798.962211
4492,204798.960256
4493,204798.958635
4494,204798.956156
4495,204798.958731
4496,204798.961067
4497,204798.964548
4498,204798.968935
4499,204798.969650
4500,204798.966503
4501,204798.962688
4502,204798.960066
4503,204798.957872
4504,204798.955965
4505,204798.958826
4506,204798.961592
4507,204798.964262
4508,204798.968363
4509,204798.970365
4510,204798.965549
4511,204798.962021
4512,204798.958969
4513,204798.957109
4514,204798.957634
4515,204798.959780
4516,204798.962450
4517,204798.964786
4518,204798.969555
4519,204798.970175
4520,204798.965216
4521,204798.960781
4522,204798.958588
4523,204798.957872
4524,204798.957014
4525,204798.959780
4526,204798.961735
4527,204798.964548
4528,204798.969746
4529,204798.970222
4530,204798.965645
4531,204798.962784
4532,204798.960256
4533,204798.957300
4534,204798.956680
4535,204798.959350
4536,204798.962545
4537,204798.964691
4538,204798.968267
4539,204798.969746
4540,204798.965120
4541,204798.962068
4542,204798.958731
4543,204798.957538
4544,204798.956394
4545,204798.959017
4546,204798.961925
4547,204798.964691
4548,204798.968887
4549,204798.970413
4550,204798.966026
4551,204798.961449
4552,204798.959017
4553,204798.957157
4554,204798.956585
4555,204798.960209
4556,204798.961782
4557,204798.963833
4558,204798.968744
4559,204798.970127
4560,204798.965311
4561,204798.961305
4562,204798.959684
4563,204798.958588
4564,204798.957395
4565,204798.959446
4566,204798.962068
4567,204798.964739
4568,204798.969602
4569,204798.969984
4570,204798.965263
4571,204798.961401
4572,204798.960113
4573,204798.957682
4574,204798.955965
4575,204798.958635
4576,204798.961449
4577,204798.964739
4578,204798.969221
4579,204798.970175
4580,204798.965073
4581,204798.961830
4582,204798.960018
4583,204798.957491
4584,204798.957157
4585,204798.959637
4586,204798.961258
4587,204798.964214
4588,204798.968601
4589,204798.968840
4590,204798.964405
4591,204798.962164
4592,204798.959350
4593,204798.957205
4594,204798.955202
4595,204798.959494
4596,204798.962021
4597,204798.964357
4598,204798.967743
4599,204798.969459
4600,204798.964691
4601,204798.960781
4602,204798.958492
4603,204798.957968
4604,204798.956203
4605,204798.959446
4606,204798.961735
4607,204798.964786
4608,204798.968553
4609,204798.971224
4610,204798.966789
4611,204798.963261
4612,204798.961449
4613,204798.958969
4614,204798.957443
4615,204798.960256
4616,204798.962211
4617,204798.965263
4618,204798.969841
4619,204798.970556
4620,204798.965978
4621,204798.962641
4622,204798.960781
4623,204798.958158
4624,204798.957062
4625,204798.959732
4626,204798.961210
4627,204798.963594
4628,204798.969221
4629,204798.970413
4630,204798.965597
4631,204798.962116
4632,204798.959780
4633,204798.959684
4634,204798.958397
4635,204798.960876
4636,204798.961019
4637,204798.962688
4638,204798.968315
4639,204798.970890
4640,204798.966265
4641,204798.962402
4642,204798.960400
4643,204798.958969
4644,204798.957395
4645,204798.959112
4646,204798.962068
4647,204798.964977
4648,204798.969459
4649,204798.970032
4650,204798.965025
4651,204798.962879
4652,204798.959923
4653,204798.958254
4654,204798.958397
4655,204798.959350
4656,204798.962164
4657,204798.964929
4658,204798.968887
4659,204798.970699
4660,204798.965645
4661,204798.962259
4662,204798.960400
4663,204798.958158
4664,204798.956680
4665,204798.959303
4666,204798.961973
4667,204798.964071
4668,204798.968124
4669,204798.970032
4670,204798.965883
4671,204798.962259
4672,204798.964834
4673,204798.966598
4674,204798.965311
4675,204798.968029
4676,204798.969936
4677,204798.977089
4678,204798.984003
4679,204798.985910
4680,204798.982382
4681,204798.978758
4682,204798.976469
4683,204798.975372
4684,204798.973656
4685,204798.975038
4686,204798.977470
4687,204798.984623
4688,204798.992300
4689,204798.992777
4690,204798.988628
4691,204798.985958
4692,204798.983383
4693,204798.981953
4694,204798.980856
4695,204798.983240
4696,204798.985958
4697,204798.987865
4698,204798.996973
4699,204799.001455
4700,204798.996544
4701,204798.993492
4702,204798.992967
4703,204798.991394
4704,204798.988628
4705,204798.991489
4706,204798.994970
4707,204798.996305
4708,204798.999643
4709,204799.001312
4710,204798.992395
4711,204798.986387
4712,204798.983621
4713,204798.981953
4714,204798.980331
4715,204798.979187
4716,204798.978901
4717,204798.980617
4718,204798.985147
4719,204798.985338
4720,204798.976040
4721,204798.969364
4722,204798.967171
4723,204798.966265
4724,204798.965168
4725,204798.963261
4726,204798.962498
4727,204798.964262
4728,204798.968363
4729,204798.969793
4730,204798.964929
4731,204798.961115
4732,204798.961258
4733,204798.960590
4734,204798.958731
4735,204798.959112
4736,204798.961210
4737,204798.963880
4738,204798.968506
4739,204798.970318
4740,204798.965931
4741,204798.962641
4742,204798.961162
4743,204798.958969
4744,204798.957300
4745,204798.960018
4746,204798.962164
4747,204798.963213
4748,204798.963022
4749,204798.962402
4750,204798.957014
4751,204798.954105
4752,204798.957491
4753,204798.959350
4754,204798.959684
4755,204798.971128
4756,204798.982859
4757,204798.993683
4758,204799.005508
4759,204799.025392
4760,204799.040604
4761,204799.057150
4762,204799.073505
4763,204799.092483
4764,204799.119568
4765,204799.149179
4766,204799.179363
4767,204799.207067
4768,204799.230194
4769,204799.243975
4770,204799.244213
4771,204799.239683
4772,204799.227428
4773,204799.201202
4774,204799.171543
4775,204799.141025
4776,204799.103975
4777,204799.066400
4778,204799.030638
4779,204798.993158
4780,204798.954630
4781,204798.919868
4782,204798.885298
4783,204798.862076
4784,204798.845816
4785,204798.836899
4786,204798.835230
4787,204798.838329
4788,204798.846054
4789,204798.855972
4790,204798.864555
4791,204798.876619
4792,204798.885727
4793,204798.896646
4794,204798.906803
4795,204798.916340
4796,204798.930406
4797,204798.939657
4798,204798.948717
4799,204798.954487
4800,204798.954868
4801,204798.954582
4802,204798.951721
4803,204798.951578
4804,204798.951244
4805,204798.952484
4806,204798.958015
4807,204798.964119
4808,204798.968649
4809,204798.969507
4810,204798.965502
4811,204798.961496
4812,204798.959350
4813,204798.957777
4814,204798.961735
4815,204798.967886
4816,204798.970699
4817,204798.972225
4818,204798.976564
4819,204798.978138
4820,204798.977280
4821,204798.977899
4822,204798.976374
4823,204798.974705
4824,204798.972320
4825,204798.975515
4826,204798.977804
4827,204798.979139
4828,204798.983860
4829,204798.985672
4830,204798.982906
4831,204798.979282
4832,204798.980093
4833,204798.982954
4834,204798.982668
4835,204798.983192
4836,204798.984623
4837,204798.987245
4838,204798.992252
4839,204798.993444
4840,204798.989868
4841,204798.985863
4842,204798.984146
4843,204798.983192
4844,204798.981190
4845,204798.984718
4846,204798.989963
4847,204798.994255
4848,204798.995209
4849,204798.993921
4850,204798.989725
4851,204798.990202
4852,204798.991871
4853,204798.989963
4854,204798.989105
4855,204798.992252
4856,204798.993969
4857,204798.999071
4858,204799.008322
4859,204799.010467
4860,204799.005937
4861,204799.002170
4862,204799.001074
4863,204799.001551
4864,204799.004269
4865,204799.007606
4866,204799.008512
4867,204799.010658
4868,204799.015808
4869,204799.017858
4870,204799.016666
4871,204799.017000
4872,204799.015140
4873,204799.014139
4874,204799.013996
4875,204799.015474
4876,204799.018192
4877,204799.019241
4878,204799.023199
4879,204799.024820
4880,204799.020719
4881,204799.017382
4882,204799.015236
4883,204799.013567
4884,204799.013424
4885,204799.016476
4886,204799.017334
4887,204799.020195
4888,204799.023819
4889,204799.025822
4890,204799.021864
4891,204799.018335
4892,204799.015760
4893,204799.014044
4894,204799.013996
4895,204799.016762
4896,204799.018383
4897,204799.015236
4898,204799.011040
4899,204799.009132
4900,204799.005556
4901,204799.001551
4902,204798.999357
4903,204798.994112
4904,204798.988771
4905,204798.990393
4906,204798.992348
4907,204798.994732
4908,204798.996782
4909,204798.994541
4910,204798.989820
4911,204798.985910
4912,204798.980427
4913,204798.974991
4914,204798.974085
4915,204798.975229
4916,204798.973894
4917,204798.971224
4918,204798.972511
4919,204798.969746
4920,204798.964786
4921,204798.962259
4922,204798.959827
4923,204798.958444
4924,204798.957491
4925,204798.959732
4926,204798.961496
4927,204798.963833
4928,204798.968267
4929,204798.970365
4930,204798.965931
4931,204798.962784
4932,204798.961019
4933,204798.958588
4934,204798.958015
4935,204798.960161
4936,204798.962545
4937,204798.963404
4938,204798.967075
4939,204798.970079
4940,204798.966503
4941,204798.961735
4942,204798.958683
4943,204798.958158
